FID,id,knoopid,volgnr,nodeid,geoid,netwerkid,netwerk,nettype,beschr,startdate,stopdate,geom,codetype
knoop_full_export.fid--411cfba4_14a465d1f9e_-5aa4,126006408,6408,8,6381,27769605,126,Fietsnetwerk Leiestreek,FIETS,Fietsen,,,POINT (3.382607471126967 50.93475485112808),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-5aa3,126006413,6413,54,6386,27770784,126,Fietsnetwerk Leiestreek,FIETS,Fietsen,,,POINT (3.344921221633834 50.88960277031769),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-5aa2,126006414,6414,55,6387,27769152,126,Fietsnetwerk Leiestreek,FIETS,Fietsen,,,POINT (3.325494926399386 50.876406469486355),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-5aa1,126006415,6415,80,6388,27769792,126,Fietsnetwerk Leiestreek,FIETS,Fietsen,,,POINT (3.4040496405170377 50.908063715510146),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-5aa0,126006416,6416,88,6390,27769863,126,Fietsnetwerk Leiestreek,FIETS,Fietsen,,,POINT (3.42913169634976 50.91003141323728),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-5a9f,126006417,6417,89,6391,27770390,126,Fietsnetwerk Leiestreek,FIETS,Fietsen,,,POINT (3.4305680688573585 50.90452607903218),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-5a9e,126006418,6418,4,6392,27769383,126,Fietsnetwerk Leiestreek,FIETS,Fietsen,,,POINT (3.4565207337663164 50.886246865649184),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-5a9d,126006420,6420,92,6394,27770501,126,Fietsnetwerk Leiestreek,FIETS,Fietsen,,,POINT (3.4162308963405468 50.88147720766601),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-5a9c,126006419,6419,91,6393,27770531,126,Fietsnetwerk Leiestreek,FIETS,Fietsen,,,POINT (3.4173983338018727 50.88178972357411),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-5a9b,126006422,6422,81,6396,27769777,126,Fietsnetwerk Leiestreek,FIETS,Fietsen,,,POINT (3.397157119433172 50.8708282847838),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-5a9a,126006423,6423,82,6397,27770823,126,Fietsnetwerk Leiestreek,FIETS,Fietsen,,,POINT (3.3953771661393755 50.87043850587686),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-5a99,126006424,6424,63,6398,27770783,126,Fietsnetwerk Leiestreek,FIETS,Fietsen,,,POINT (3.3692608634708994 50.86445710155555),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-5a98,126006426,6426,62,6400,27769432,126,Fietsnetwerk Leiestreek,FIETS,Fietsen,,,POINT (3.3768750618418206 50.88307638995946),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-5a97,126006425,6425,52,6399,27769363,126,Fietsnetwerk Leiestreek,FIETS,Fietsen,,,POINT (3.348240970538924 50.89444553527862),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-5a96,126006421,6421,90,6395,27769925,126,Fietsnetwerk Leiestreek,FIETS,Fietsen,,,POINT (3.4201742120834537 50.889690408205134),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-5a95,126006427,6427,48,6401,27770503,126,Fietsnetwerk Leiestreek,FIETS,Fietsen,,,POINT (3.08879721037577 50.86703665300674),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-5a94,126006428,6428,66,6402,27770411,126,Fietsnetwerk Leiestreek,FIETS,Fietsen,,,POINT (3.0962230297214477 50.85170943965221),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-5a93,126006431,6431,42,6405,27770150,126,Fietsnetwerk Leiestreek,FIETS,Fietsen,,,POINT (3.2007930008611623 50.86167172246467),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-5a92,126006432,6432,11,6406,27770418,126,Fietsnetwerk Leiestreek,FIETS,Fietsen,,,POINT (3.191136891707319 50.83692425069831),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-5a91,126006433,6433,5,6407,27769393,126,Fietsnetwerk Leiestreek,FIETS,Fietsen,,,POINT (3.170838126524023 50.838251711979915),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-5a90,126006434,6434,4,6408,27769871,126,Fietsnetwerk Leiestreek,FIETS,Fietsen,,,POINT (3.1231750638026736 50.83660866481884),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-5a8f,126006435,6435,16,6409,27769761,126,Fietsnetwerk Leiestreek,FIETS,Fietsen,,,POINT (3.2312702674485876 50.832181250585265),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-5a8e,126006436,6436,28,6410,27770578,126,Fietsnetwerk Leiestreek,FIETS,Fietsen,,,POINT (3.2654009245943794 50.83310177279232),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-5a8d,126006437,6437,18,6411,27770242,126,Fietsnetwerk Leiestreek,FIETS,Fietsen,,,POINT (3.234789803363871 50.82088264618465),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-5a8c,126006438,6438,17,6412,27769316,126,Fietsnetwerk Leiestreek,FIETS,Fietsen,,,POINT (3.2232744950873102 50.826802023481555),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-5a8b,126006439,6439,74,6413,27770089,126,Fietsnetwerk Leiestreek,FIETS,Fietsen,,,POINT (3.0687147342680166 50.81327027697268),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-5a8a,126006440,6440,73,6414,27770427,126,Fietsnetwerk Leiestreek,FIETS,Fietsen,,,POINT (3.117900079138531 50.80527247450677),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-5a89,126006441,6441,71,6415,27770527,126,Fietsnetwerk Leiestreek,FIETS,Fietsen,,,POINT (3.119004795016326 50.819501615430646),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-5a88,126006442,6442,70,6416,27770673,126,Fietsnetwerk Leiestreek,FIETS,Fietsen,,,POINT (3.103958414868097 50.83767208517219),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-5a87,126006443,6443,72,6417,27770437,126,Fietsnetwerk Leiestreek,FIETS,Fietsen,,,POINT (3.1250750290992695 50.822313248288275),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-5a86,126006444,6444,6,6418,27769628,126,Fietsnetwerk Leiestreek,FIETS,Fietsen,,,POINT (3.1614835513066866 50.824456199308464),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-5a85,126006445,6445,7,6419,27769233,126,Fietsnetwerk Leiestreek,FIETS,Fietsen,,,POINT (3.162460642718352 50.82279406714278),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-5a84,126006446,6446,75,6420,27769888,126,Fietsnetwerk Leiestreek,FIETS,Fietsen,,,POINT (3.116881250767603 50.796972627386076),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-5a83,126006447,6447,3,6421,27769466,126,Fietsnetwerk Leiestreek,FIETS,Fietsen,,,POINT (3.116572549583217 50.793813706322304),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-5a82,126006448,6448,2,6422,27770281,126,Fietsnetwerk Leiestreek,FIETS,Fietsen,,,POINT (3.0894025488880774 50.775720800794204),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-5a81,126006450,6450,10,6424,27769541,126,Fietsnetwerk Leiestreek,FIETS,Fietsen,,,POINT (3.188460530381214 50.80246229322487),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-5a80,126006451,6451,19,6425,27770610,126,Fietsnetwerk Leiestreek,FIETS,Fietsen,,,POINT (3.2320833408973635 50.81767797343372),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-5a7f,126006452,6452,29,6426,27770577,126,Fietsnetwerk Leiestreek,FIETS,Fietsen,,,POINT (3.2706106405611077 50.829344298548904),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-5a7e,126006455,6455,49,6429,27769727,126,Fietsnetwerk Leiestreek,FIETS,Fietsen,,,POINT (3.3122542648107647 50.824102489899055),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-5a7d,126006453,6453,47,6427,27770745,126,Fietsnetwerk Leiestreek,FIETS,Fietsen,,,POINT (3.3195978583383576 50.827533873866734),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-5a7c,126006454,6454,48,6428,27769869,126,Fietsnetwerk Leiestreek,FIETS,Fietsen,,,POINT (3.3245310776809953 50.82747778526727),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-5a7b,126006456,6456,36,6430,27769334,126,Fietsnetwerk Leiestreek,FIETS,Fietsen,,,POINT (3.2790774620556276 50.8256608387863),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-5a7a,127006457,6457,46,6431,27770198,127,Fietsnetwerk Westhoek,FIETS,Fietsen,,,POINT (3.0006855382089253 51.000068218547455),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-5a79,127006458,6458,37,6432,27770090,127,Fietsnetwerk Westhoek,FIETS,Fietsen,,,POINT (3.0072644864105054 51.031504814813474),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-5a78,127006459,6459,39,6433,27770641,127,Fietsnetwerk Westhoek,FIETS,Fietsen,,,POINT (2.9640552836315113 51.02942281211604),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-5a77,127006460,6460,40,6434,27769190,127,Fietsnetwerk Westhoek,FIETS,Fietsen,,,POINT (2.9600006454810845 51.032285987402275),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-5a76,127006461,6461,41,6435,27770528,127,Fietsnetwerk Westhoek,FIETS,Fietsen,,,POINT (2.955006732025839 51.028778402787275),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-5a75,127006462,6462,38,6436,27770538,127,Fietsnetwerk Westhoek,FIETS,Fietsen,,,POINT (2.9330203689884655 51.040351774791205),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-5a74,126006463,6463,44,6437,27770425,126,Fietsnetwerk Leiestreek,FIETS,Fietsen,,,POINT (3.3189815029779077 50.84646280058375),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-5a73,126006465,6465,45,6439,27770502,126,Fietsnetwerk Leiestreek,FIETS,Fietsen,,,POINT (3.3177155898747084 50.83787334420584),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-5a72,126006466,6466,46,6440,27769488,126,Fietsnetwerk Leiestreek,FIETS,Fietsen,,,POINT (3.321073483600626 50.83609538049534),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-5a71,126006468,6468,20,6442,27770652,126,Fietsnetwerk Leiestreek,FIETS,Fietsen,,,POINT (3.2374500614647355 50.81219809871069),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-5a70,127006470,6470,48,6444,27769830,127,Fietsnetwerk Westhoek,FIETS,Fietsen,,,POINT (2.987181656910739 50.98097716750285),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-5a6f,127006467,6467,66,6441,27770752,127,Fietsnetwerk Westhoek,FIETS,Fietsen,,,POINT (3.0175692900047255 50.98099045077733),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-5a6e,187006772,6772,39,6745,27770519,187,Wandelnetwerk Land van Mortagne,WANDEL,Wandelen,2010-06-14T00:00:00,,POINT (3.292948392028829 50.77439992200979),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-5a6d,126006464,6464,42,6438,27770456,126,Fietsnetwerk Leiestreek,FIETS,Fietsen,,,POINT (3.3108490730149094 50.85847094376216),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-5a6c,126006471,6471,56,6445,27769481,126,Fietsnetwerk Leiestreek,FIETS,Fietsen,,,POINT (3.3340037799684836 50.843340768529245),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-5a6b,126006472,6472,64,6446,27770313,126,Fietsnetwerk Leiestreek,FIETS,Fietsen,,,POINT (3.3553034401982935 50.852196376459105),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-5a6a,126006473,6473,94,6447,27769817,126,Fietsnetwerk Leiestreek,FIETS,Fietsen,,,POINT (3.416150770487839 50.85220899499435),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-5a69,126006475,6475,65,6449,27769681,126,Fietsnetwerk Leiestreek,FIETS,Fietsen,,,POINT (3.374106521487318 50.83865920965732),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-5a68,126006477,6477,58,6451,27770499,126,Fietsnetwerk Leiestreek,FIETS,Fietsen,,,POINT (3.344794645163179 50.82283697509029),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-5a67,126006476,6476,57,6450,27769571,126,Fietsnetwerk Leiestreek,FIETS,Fietsen,,,POINT (3.347952748313599 50.826931630379605),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-5a66,126006478,6478,6,6452,27769889,126,Fietsnetwerk Leiestreek,FIETS,Fietsen,,,POINT (3.46964809571285 50.85303140995515),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-5a65,126006479,6479,93,6453,27770669,126,Fietsnetwerk Leiestreek,FIETS,Fietsen,,,POINT (3.4322815204637087 50.85920950764262),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-5a64,126006480,6480,18,6454,27769214,126,Fietsnetwerk Leiestreek,FIETS,Fietsen,,,POINT (3.499173652683034 50.840988976287086),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-5a63,126006481,6481,13,6455,27769714,126,Fietsnetwerk Leiestreek,FIETS,Fietsen,,,POINT (3.492152779390656 50.84104828086101),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-5a62,126006482,6482,14,6456,27769686,126,Fietsnetwerk Leiestreek,FIETS,Fietsen,,,POINT (3.47379037604342 50.81981100089433),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-5a61,126006483,6483,8,6457,27770249,126,Fietsnetwerk Leiestreek,FIETS,Fietsen,,,POINT (3.4669913887021737 50.81688229547619),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-5a60,126006484,6484,15,6458,27770211,126,Fietsnetwerk Leiestreek,FIETS,Fietsen,,,POINT (3.4959592626217457 50.81408504059758),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-5a5f,126006485,6485,16,6459,27769341,126,Fietsnetwerk Leiestreek,FIETS,Fietsen,,,POINT (3.517934594472037 50.79784802572308),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-5a5e,126006486,6486,19,6460,27769957,126,Fietsnetwerk Leiestreek,FIETS,Fietsen,,,POINT (3.503231881980081 50.79505681601832),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-5a5d,126006489,6489,17,6463,27769415,126,Fietsnetwerk Leiestreek,FIETS,Fietsen,,,POINT (3.4895021530856467 50.786958861873835),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-5a5c,127006490,6490,21,6464,27770388,127,Fietsnetwerk Westhoek,FIETS,Fietsen,,,POINT (2.9362372892996733 50.92752702818664),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-5a5b,127006491,6491,51,6465,27770268,127,Fietsnetwerk Westhoek,FIETS,Fietsen,,,POINT (2.963575354818404 50.94460351861965),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-5a5a,127006492,6492,50,6466,27769701,127,Fietsnetwerk Westhoek,FIETS,Fietsen,,,POINT (2.985803416750528 50.95732840544829),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-5a59,127006494,6494,27,6468,27769540,127,Fietsnetwerk Westhoek,FIETS,Fietsen,,,POINT (2.920583625636408 50.91350790725116),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-5a58,127006495,6495,22,6469,27770011,127,Fietsnetwerk Westhoek,FIETS,Fietsen,,,POINT (2.9170544732078736 50.9163592330763),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-5a57,127006496,6496,28,6470,27769658,127,Fietsnetwerk Westhoek,FIETS,Fietsen,,,POINT (2.956525257193449 50.91764244505111),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-5a56,126006497,6497,7,6471,27770142,126,Fietsnetwerk Leiestreek,FIETS,Fietsen,,,POINT (3.462173827874416 50.81794117821634),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-5a55,126006498,6498,95,6472,27770103,126,Fietsnetwerk Leiestreek,FIETS,Fietsen,,,POINT (3.427302087149259 50.8502972510436),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-5a54,126006500,6500,8,6474,27770557,126,Fietsnetwerk Leiestreek,FIETS,Fietsen,,,POINT (3.16823137789438 50.79612688803748),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-5a53,126006499,6499,22,6473,27770296,126,Fietsnetwerk Leiestreek,FIETS,Fietsen,,,POINT (3.2172026121200235 50.7911927320167),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-5a52,126006501,6501,21,6475,27770662,126,Fietsnetwerk Leiestreek,FIETS,Fietsen,,,POINT (3.237613031069382 50.80536266270885),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-5a51,126006503,6503,31,6477,27769502,126,Fietsnetwerk Leiestreek,FIETS,Fietsen,,,POINT (3.261982603618378 50.79357008664279),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-5a50,126006504,6504,30,6478,27770483,126,Fietsnetwerk Leiestreek,FIETS,Fietsen,,,POINT (3.2704402649672657 50.79081227694702),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-5a4f,126006505,6505,38,6479,27770180,126,Fietsnetwerk Leiestreek,FIETS,Fietsen,,,POINT (3.278537694416451 50.78031164008672),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-5a4e,126006507,6507,23,6481,27769705,126,Fietsnetwerk Leiestreek,FIETS,Fietsen,,,POINT (3.207219556060901 50.780787001653756),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-5a4d,126006506,6506,24,6480,27770628,126,Fietsnetwerk Leiestreek,FIETS,Fietsen,,,POINT (3.237447537069342 50.77490970816213),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-5a4c,126006502,6502,9,6476,27769232,126,Fietsnetwerk Leiestreek,FIETS,Fietsen,,,POINT (3.188925709729288 50.80070038180796),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-5a4b,126006508,6508,37,6482,27769806,126,Fietsnetwerk Leiestreek,FIETS,Fietsen,,,POINT (3.2927409155642344 50.801883761272514),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-5a4a,126006509,6509,50,6483,27770200,126,Fietsnetwerk Leiestreek,FIETS,Fietsen,,,POINT (3.3281234690010497 50.80900984808706),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-5a49,126006510,6510,59,6484,27770223,126,Fietsnetwerk Leiestreek,FIETS,Fietsen,,,POINT (3.3399839086516123 50.81363415374092),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-5a48,126006514,6514,67,6488,27769883,126,Fietsnetwerk Leiestreek,FIETS,Fietsen,,,POINT (3.36383800509421 50.798458433826966),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-5a47,126006513,6513,68,6487,27770819,126,Fietsnetwerk Leiestreek,FIETS,Fietsen,,,POINT (3.369760763273211 50.792773787786466),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-5a46,126006515,6515,69,6489,27769375,126,Fietsnetwerk Leiestreek,FIETS,Fietsen,,,POINT (3.372035350208232 50.789723453770556),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-5a45,126006516,6516,73,6490,27769637,126,Fietsnetwerk Leiestreek,FIETS,Fietsen,,,POINT (3.3799802210534358 50.77842064252011),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-5a44,126006517,6517,74,6491,27769474,126,Fietsnetwerk Leiestreek,FIETS,Fietsen,,,POINT (3.3745072741689444 50.77618402551522),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-5a43,126006520,6520,61,6494,27769549,126,Fietsnetwerk Leiestreek,FIETS,Fietsen,,,POINT (3.3328549315119362 50.77552497295875),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-5a42,126006518,6518,71,6492,27769657,126,Fietsnetwerk Leiestreek,FIETS,Fietsen,,,POINT (3.3680722486963477 50.783674442274254),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-5a41,126006519,6519,60,6493,27769996,126,Fietsnetwerk Leiestreek,FIETS,Fietsen,,,POINT (3.334399911203111 50.77612430722068),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-5a40,126006521,6521,96,6495,27769290,126,Fietsnetwerk Leiestreek,FIETS,Fietsen,,,POINT (3.426484970161591 50.816653604852725),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-5a3f,126006522,6522,97,6496,27769992,126,Fietsnetwerk Leiestreek,FIETS,Fietsen,,,POINT (3.426880899511203 50.816429114953856),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-5a3e,126006523,6523,98,6497,27770644,126,Fietsnetwerk Leiestreek,FIETS,Fietsen,,,POINT (3.4320305419637864 50.80936423876678),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-5a3d,126006487,6487,11,6461,27769993,126,Fietsnetwerk Leiestreek,FIETS,Fietsen,,,POINT (3.4653081176397595 50.77256827069066),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-5a3c,126006488,6488,10,6462,27769960,126,Fietsnetwerk Leiestreek,FIETS,Fietsen,,,POINT (3.4688268650343725 50.7760506145861),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-5a3b,126006524,6524,12,6498,27770444,126,Fietsnetwerk Leiestreek,FIETS,Fietsen,,,POINT (3.4550694913191577 50.7616644953307),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-5a3a,126006525,6525,9,6499,27769733,126,Fietsnetwerk Leiestreek,FIETS,Fietsen,,,POINT (3.444648131319536 50.76973320826907),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-5a39,127006526,6526,31,6500,27770421,127,Fietsnetwerk Westhoek,FIETS,Fietsen,,,POINT (2.9873929735643516 50.869860951641755),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-5a38,126006529,6529,99,6503,27770558,126,Fietsnetwerk Leiestreek,FIETS,Fietsen,,,POINT (3.4344119901307577 50.772943561361664),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-5a37,127006531,6531,42,6505,27770008,127,Fietsnetwerk Westhoek,FIETS,Fietsen,,,POINT (2.9574889216606524 50.82803419706575),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-5a36,127006532,6532,55,6506,27769291,127,Fietsnetwerk Westhoek,FIETS,Fietsen,,,POINT (2.938338342059478 50.839889554310375),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-5a35,127006533,6533,56,6507,27770455,127,Fietsnetwerk Westhoek,FIETS,Fietsen,,,POINT (2.9320882236399215 50.85290271581601),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-5a34,126006534,6534,72,6508,27769872,126,Fietsnetwerk Leiestreek,FIETS,Fietsen,,,POINT (3.3834614328953307 50.78144431116086),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-5a33,126006535,6535,70,6509,27769490,126,Fietsnetwerk Leiestreek,FIETS,Fietsen,,,POINT (3.3766788738985523 50.78649868657202),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-5a32,126006536,6536,76,6510,27770624,126,Fietsnetwerk Leiestreek,FIETS,Fietsen,,,POINT (3.3530184648368335 50.73713326621795),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-5a31,126006537,6537,75,6511,27770424,126,Fietsnetwerk Leiestreek,FIETS,Fietsen,,,POINT (3.373941309398889 50.74692116848029),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-5a30,126006538,6538,84,6512,27769922,126,Fietsnetwerk Leiestreek,FIETS,Fietsen,,,POINT (3.3950798669061304 50.76626331601491),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-5a2f,126006539,6539,1,6513,27770825,126,Fietsnetwerk Leiestreek,FIETS,Fietsen,,,POINT (3.419626291640294 50.7682584491706),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-5a2e,126006540,6540,2,6514,27769901,126,Fietsnetwerk Leiestreek,FIETS,Fietsen,,,POINT (3.431766503490501 50.750414256069185),NETWERK
