FID,id,knoopid,volgnr,nodeid,geoid,netwerkid,netwerk,nettype,beschr,startdate,stopdate,geom,codetype
knoop_full_export.fid--16c1f25b_14b3a583521_2373,126006366,6366,1,6339,29033371,126,Fietsnetwerk Leiestreek,FIETS,Fietsen,,,POINT (3.4057965636617484 50.981499555240156),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_2374,126006367,6367,2,6340,29033477,126,Fietsnetwerk Leiestreek,FIETS,Fietsen,,,POINT (3.428309859055821 50.96847069481408),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_2375,126006368,6368,3,6341,29034433,126,Fietsnetwerk Leiestreek,FIETS,Fietsen,,,POINT (3.4188362080431873 50.963385254725296),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_2376,126006370,6370,4,6343,29034439,126,Fietsnetwerk Leiestreek,FIETS,Fietsen,,,POINT (3.399026123709935 50.95974378170647),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_2377,126006371,6371,10,6344,29034802,126,Fietsnetwerk Leiestreek,FIETS,Fietsen,,,POINT (3.3647488342380645 50.94726475516355),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_2378,126006373,6373,45,6346,29034793,126,Fietsnetwerk Leiestreek,FIETS,Fietsen,,,POINT (3.0960203492123886 50.906144438715195),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_2379,126006374,6374,46,6347,29033770,126,Fietsnetwerk Leiestreek,FIETS,Fietsen,,,POINT (3.107683072899759 50.89207062670588),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_237a,126006375,6375,47,6348,29034734,126,Fietsnetwerk Leiestreek,FIETS,Fietsen,,,POINT (3.079517896327703 50.877783773991474),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_237b,126006379,6379,12,6352,29033979,126,Fietsnetwerk Leiestreek,FIETS,Fietsen,,,POINT (3.2146931360076434 50.921295358553785),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_237c,126006380,6380,15,6353,29034020,126,Fietsnetwerk Leiestreek,FIETS,Fietsen,,,POINT (3.2042410158396453 50.90815499481715),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_237d,126006381,6381,41,6354,29034237,126,Fietsnetwerk Leiestreek,FIETS,Fietsen,,,POINT (3.173280580141448 50.90230923920519),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_237e,126006382,6382,43,6355,29034996,126,Fietsnetwerk Leiestreek,FIETS,Fietsen,,,POINT (3.1281326557615383 50.889557921799295),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_237f,126006383,6383,44,6356,29033591,126,Fietsnetwerk Leiestreek,FIETS,Fietsen,,,POINT (3.125990552418038 50.889709723046415),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_2380,126006384,6384,13,6357,29034588,126,Fietsnetwerk Leiestreek,FIETS,Fietsen,,,POINT (3.2161397326477537 50.92090985067388),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_2381,126006385,6385,21,6358,29034754,126,Fietsnetwerk Leiestreek,FIETS,Fietsen,,,POINT (3.23852411675794 50.927674213923254),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_2382,126006386,6386,26,6359,29033421,126,Fietsnetwerk Leiestreek,FIETS,Fietsen,,,POINT (3.2578760027536973 50.89359902436319),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_2383,126006387,6387,25,6360,29034207,126,Fietsnetwerk Leiestreek,FIETS,Fietsen,,,POINT (3.2539343436215313 50.91666404575077),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_2384,126006388,6388,20,6361,29033897,126,Fietsnetwerk Leiestreek,FIETS,Fietsen,,,POINT (3.2533941452400867 50.918115570769416),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_2385,126006389,6389,27,6362,29034535,126,Fietsnetwerk Leiestreek,FIETS,Fietsen,,,POINT (3.247698373042183 50.871223305672906),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_2386,126006390,6390,14,6363,29033773,126,Fietsnetwerk Leiestreek,FIETS,Fietsen,,,POINT (3.2239245246112174 50.871627529428615),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_2387,126006391,6391,17,6364,29034179,126,Fietsnetwerk Leiestreek,FIETS,Fietsen,,,POINT (3.286930222595698 50.912110202295224),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_2388,126006392,6392,32,6365,29034413,126,Fietsnetwerk Leiestreek,FIETS,Fietsen,,,POINT (3.288167789543461 50.91189711200894),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_2389,126006393,6393,15,6366,29033903,126,Fietsnetwerk Leiestreek,FIETS,Fietsen,,,POINT (3.3212927915983443 50.90724057219875),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_238a,126006394,6394,16,6367,29033793,126,Fietsnetwerk Leiestreek,FIETS,Fietsen,,,POINT (3.336204120242606 50.890328143015935),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_238b,126006396,6396,40,6369,29034557,126,Fietsnetwerk Leiestreek,FIETS,Fietsen,,,POINT (3.3110880124505373 50.87564094614388),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_238c,126006397,6397,39,6370,29033531,126,Fietsnetwerk Leiestreek,FIETS,Fietsen,,,POINT (3.306207845227915 50.878245604136296),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_238d,126006398,6398,41,6371,29034260,126,Fietsnetwerk Leiestreek,FIETS,Fietsen,,,POINT (3.3191154807014445 50.8710662000978),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_238e,126006395,6395,53,6368,29034957,126,Fietsnetwerk Leiestreek,FIETS,Fietsen,,,POINT (3.3424541292643353 50.88980882863092),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_238f,126006399,6399,35,6372,29034751,126,Fietsnetwerk Leiestreek,FIETS,Fietsen,,,POINT (3.291375128124548 50.84778495637473),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_2390,126006400,6400,43,6373,29034337,126,Fietsnetwerk Leiestreek,FIETS,Fietsen,,,POINT (3.3012622722770617 50.851776254162445),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_2391,126006401,6401,34,6374,29034474,126,Fietsnetwerk Leiestreek,FIETS,Fietsen,,,POINT (3.288909064067867 50.86015800579222),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_2392,126006402,6402,33,6375,29033635,126,Fietsnetwerk Leiestreek,FIETS,Fietsen,,,POINT (3.2936237609512604 50.89335907073212),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_2393,126006403,6403,14,6376,29033993,126,Fietsnetwerk Leiestreek,FIETS,Fietsen,,,POINT (3.346041015900546 50.93330598984411),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_2394,126006404,6404,9,6377,29034223,126,Fietsnetwerk Leiestreek,FIETS,Fietsen,,,POINT (3.3729360438124116 50.94224427401151),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_2395,126006405,6405,7,6378,29034135,126,Fietsnetwerk Leiestreek,FIETS,Fietsen,,,POINT (3.395835438077921 50.90617791130271),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_2396,126006406,6406,79,6379,29034810,126,Fietsnetwerk Leiestreek,FIETS,Fietsen,,,POINT (3.401780079599615 50.908713781949736),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_2397,126006407,6407,51,6380,29033998,126,Fietsnetwerk Leiestreek,FIETS,Fietsen,,,POINT (3.3438530119962477 50.89650701379099),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_2398,126006409,6409,87,6382,29034391,126,Fietsnetwerk Leiestreek,FIETS,Fietsen,,,POINT (3.4366001550177683 50.93043403901954),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_2399,126006410,6410,6,6383,29034858,126,Fietsnetwerk Leiestreek,FIETS,Fietsen,,,POINT (3.4335552458808105 50.93399470832138),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_239a,126006411,6411,5,6384,29034002,126,Fietsnetwerk Leiestreek,FIETS,Fietsen,,,POINT (3.441015181409641 50.93345758084409),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_239b,126006408,6408,8,6381,29033491,126,Fietsnetwerk Leiestreek,FIETS,Fietsen,,,POINT (3.382607471126967 50.93475485112808),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_239c,126006413,6413,54,6386,29034956,126,Fietsnetwerk Leiestreek,FIETS,Fietsen,,,POINT (3.344921221633834 50.88960277031769),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_239d,126006414,6414,55,6387,29034311,126,Fietsnetwerk Leiestreek,FIETS,Fietsen,,,POINT (3.325494926399386 50.876406469486355),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_239e,126006415,6415,80,6388,29034585,126,Fietsnetwerk Leiestreek,FIETS,Fietsen,,,POINT (3.4040496405170377 50.908063715510146),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_239f,126006416,6416,88,6390,29034035,126,Fietsnetwerk Leiestreek,FIETS,Fietsen,,,POINT (3.42913169634976 50.91003141323728),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_23a0,126006417,6417,89,6391,29033534,126,Fietsnetwerk Leiestreek,FIETS,Fietsen,,,POINT (3.4305680688573585 50.90452607903218),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_23a1,126006418,6418,4,6392,29034343,126,Fietsnetwerk Leiestreek,FIETS,Fietsen,,,POINT (3.4565207337663164 50.886246865649184),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_23a2,126006420,6420,92,6394,29034682,126,Fietsnetwerk Leiestreek,FIETS,Fietsen,,,POINT (3.4162308963405468 50.88147720766601),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_23a3,126006419,6419,91,6393,29034712,126,Fietsnetwerk Leiestreek,FIETS,Fietsen,,,POINT (3.4173983338018723 50.88178972357413),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_23a4,126006422,6422,81,6396,29034578,126,Fietsnetwerk Leiestreek,FIETS,Fietsen,,,POINT (3.397157119433172 50.8708282847838),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_23a5,126006423,6423,82,6397,29034995,126,Fietsnetwerk Leiestreek,FIETS,Fietsen,,,POINT (3.3953771661393755 50.87043850587686),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_23a6,126006424,6424,63,6398,29034955,126,Fietsnetwerk Leiestreek,FIETS,Fietsen,,,POINT (3.3692608634708994 50.864457101555566),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_23a7,126006426,6426,62,6400,29034525,126,Fietsnetwerk Leiestreek,FIETS,Fietsen,,,POINT (3.3768750618418206 50.88307638995946),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_23a8,126006425,6425,52,6399,29033445,126,Fietsnetwerk Leiestreek,FIETS,Fietsen,,,POINT (3.348240970538924 50.89444553527862),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_23a9,126006421,6421,90,6395,29033336,126,Fietsnetwerk Leiestreek,FIETS,Fietsen,,,POINT (3.4201742120834537 50.889690408205134),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_23aa,126006427,6427,48,6401,29034684,126,Fietsnetwerk Leiestreek,FIETS,Fietsen,,,POINT (3.08879721037577 50.86703665300674),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_23ab,126006428,6428,66,6402,29034405,126,Fietsnetwerk Leiestreek,FIETS,Fietsen,,,POINT (3.0962230297214477 50.85170943965221),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_23ac,126006431,6431,42,6405,29033895,126,Fietsnetwerk Leiestreek,FIETS,Fietsen,,,POINT (3.2007930008611623 50.86167172246467),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_23ad,126006432,6432,11,6406,29034138,126,Fietsnetwerk Leiestreek,FIETS,Fietsen,,,POINT (3.191136891707319 50.83692425069831),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_23ae,126006433,6433,5,6407,29033378,126,Fietsnetwerk Leiestreek,FIETS,Fietsen,,,POINT (3.170838126524023 50.838251711979915),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_23af,126006434,6434,4,6408,29034596,126,Fietsnetwerk Leiestreek,FIETS,Fietsen,,,POINT (3.1231750638026736 50.83660866481884),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_23b0,126006435,6435,16,6409,29033769,126,Fietsnetwerk Leiestreek,FIETS,Fietsen,,,POINT (3.2312702674485876 50.832181250585265),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_23b1,126006436,6436,28,6410,29034750,126,Fietsnetwerk Leiestreek,FIETS,Fietsen,,,POINT (3.2654009245943794 50.83310177279232),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_23b2,126006437,6437,18,6411,29034131,126,Fietsnetwerk Leiestreek,FIETS,Fietsen,,,POINT (3.234789803363871 50.82088264618465),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_23b3,126006438,6438,17,6412,29033588,126,Fietsnetwerk Leiestreek,FIETS,Fietsen,,,POINT (3.2232744950873102 50.82680202348158),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_23b4,126006439,6439,74,6413,29033324,126,Fietsnetwerk Leiestreek,FIETS,Fietsen,,,POINT (3.068714734268017 50.813270276972666),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_23b5,126006440,6440,73,6414,29034124,126,Fietsnetwerk Leiestreek,FIETS,Fietsen,,,POINT (3.117900079138531 50.80527247450677),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_23b6,126006441,6441,71,6415,29034708,126,Fietsnetwerk Leiestreek,FIETS,Fietsen,,,POINT (3.119004795016326 50.819501615430646),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_23b7,126006442,6442,70,6416,29034845,126,Fietsnetwerk Leiestreek,FIETS,Fietsen,,,POINT (3.103958414868097 50.83767208517219),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_23b8,126006443,6443,72,6417,29033908,126,Fietsnetwerk Leiestreek,FIETS,Fietsen,,,POINT (3.1250750290992695 50.822313248288275),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_23b9,126006444,6444,6,6418,29033735,126,Fietsnetwerk Leiestreek,FIETS,Fietsen,,,POINT (3.1614835513066866 50.824456199308464),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_23ba,126006445,6445,7,6419,29034173,126,Fietsnetwerk Leiestreek,FIETS,Fietsen,,,POINT (3.1624606427183517 50.82279406714276),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_23bb,126006446,6446,75,6420,29033616,126,Fietsnetwerk Leiestreek,FIETS,Fietsen,,,POINT (3.116881250767603 50.796972627386076),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_23bc,126006447,6447,3,6421,29033551,126,Fietsnetwerk Leiestreek,FIETS,Fietsen,,,POINT (3.116572549583217 50.793813706322304),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_23bd,126006448,6448,2,6422,29034195,126,Fietsnetwerk Leiestreek,FIETS,Fietsen,,,POINT (3.0894025488880774 50.775720800794204),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_23be,126006450,6450,10,6424,29033640,126,Fietsnetwerk Leiestreek,FIETS,Fietsen,,,POINT (3.1884605303812137 50.80246229322485),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_23bf,126006451,6451,19,6425,29034782,126,Fietsnetwerk Leiestreek,FIETS,Fietsen,,,POINT (3.2320833408973635 50.81767797343372),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_23c0,126006452,6452,29,6426,29034749,126,Fietsnetwerk Leiestreek,FIETS,Fietsen,,,POINT (3.2706106405611077 50.829344298548904),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_23c1,126006455,6455,49,6429,29034242,126,Fietsnetwerk Leiestreek,FIETS,Fietsen,,,POINT (3.3122542648107647 50.824102489899055),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_23c2,126006453,6453,47,6427,29034917,126,Fietsnetwerk Leiestreek,FIETS,Fietsen,,,POINT (3.3195978583383576 50.827533873866734),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_23c3,126006454,6454,48,6428,29034594,126,Fietsnetwerk Leiestreek,FIETS,Fietsen,,,POINT (3.3245310776809953 50.82747778526727),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_23c4,126006456,6456,36,6430,29034222,126,Fietsnetwerk Leiestreek,FIETS,Fietsen,,,POINT (3.2790774620556276 50.8256608387863),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_23c5,127006457,6457,46,6431,29034056,127,Fietsnetwerk Westhoek,FIETS,Fietsen,,,POINT (3.0006855382089244 51.00006821854748),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_23c6,127006458,6458,37,6432,29033325,127,Fietsnetwerk Westhoek,FIETS,Fietsen,,,POINT (3.0072644864105054 51.031504814813474),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_23c7,127006459,6459,39,6433,29034813,127,Fietsnetwerk Westhoek,FIETS,Fietsen,,,POINT (2.964055283631512 51.029422812116024),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_23c8,127006460,6460,40,6434,29033602,127,Fietsnetwerk Westhoek,FIETS,Fietsen,,,POINT (2.9600006454810845 51.032285987402275),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_23c9,127006461,6461,41,6435,29034709,127,Fietsnetwerk Westhoek,FIETS,Fietsen,,,POINT (2.955006732025839 51.028778402787275),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_23ca,127006462,6462,38,6436,29034719,127,Fietsnetwerk Westhoek,FIETS,Fietsen,,,POINT (2.9330203689884655 51.040351774791205),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_23cb,126006463,6463,44,6437,29033821,126,Fietsnetwerk Leiestreek,FIETS,Fietsen,,,POINT (3.3189815029779077 50.84646280058372),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_23cc,126006465,6465,45,6439,29034683,126,Fietsnetwerk Leiestreek,FIETS,Fietsen,,,POINT (3.3177155898747084 50.83787334420584),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_23cd,126006466,6466,46,6440,29033468,126,Fietsnetwerk Leiestreek,FIETS,Fietsen,,,POINT (3.321073483600626 50.83609538049534),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_23ce,126006468,6468,20,6442,29034824,126,Fietsnetwerk Leiestreek,FIETS,Fietsen,,,POINT (3.2374500614647355 50.81219809871069),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_23cf,127006470,6470,48,6444,29034352,127,Fietsnetwerk Westhoek,FIETS,Fietsen,,,POINT (2.987181656910739 50.980977167502836),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_23d0,127006467,6467,66,6441,29034924,127,Fietsnetwerk Westhoek,FIETS,Fietsen,,,POINT (3.0175692900047255 50.98099045077733),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_23d1,187006772,6772,39,6745,29034700,187,Wandelnetwerk Land van Mortagne,WANDEL,Wandelen,2010-06-14T00:00:00,,POINT (3.292948392028829 50.77439992200979),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_23d2,126006464,6464,42,6438,29034489,126,Fietsnetwerk Leiestreek,FIETS,Fietsen,,,POINT (3.3108490730149094 50.85847094376216),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_23d3,126006471,6471,56,6445,29034134,126,Fietsnetwerk Leiestreek,FIETS,Fietsen,,,POINT (3.3340037799684836 50.843340768529245),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_23d4,126006472,6472,64,6446,29033677,126,Fietsnetwerk Leiestreek,FIETS,Fietsen,,,POINT (3.3553034401982935 50.852196376459105),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_23d5,126006473,6473,94,6447,29034309,126,Fietsnetwerk Leiestreek,FIETS,Fietsen,,,POINT (3.416150770487839 50.85220899499435),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_23d6,126006475,6475,65,6449,29033966,126,Fietsnetwerk Leiestreek,FIETS,Fietsen,,,POINT (3.374106521487318 50.83865920965732),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_23d7,126006477,6477,58,6451,29034680,126,Fietsnetwerk Leiestreek,FIETS,Fietsen,,,POINT (3.344794645163179 50.82283697509029),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_23d8,126006476,6476,57,6450,29033655,126,Fietsnetwerk Leiestreek,FIETS,Fietsen,,,POINT (3.347952748313599 50.826931630379605),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_23d9,126006478,6478,6,6452,29034598,126,Fietsnetwerk Leiestreek,FIETS,Fietsen,,,POINT (3.46964809571285 50.85303140995515),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_23da,126006479,6479,93,6453,29034841,126,Fietsnetwerk Leiestreek,FIETS,Fietsen,,,POINT (3.4322815204637087 50.85920950764262),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_23db,126006480,6480,18,6454,29033503,126,Fietsnetwerk Leiestreek,FIETS,Fietsen,,,POINT (3.499173652683034 50.840988976287086),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_23dc,126006481,6481,13,6455,29034203,126,Fietsnetwerk Leiestreek,FIETS,Fietsen,,,POINT (3.492152779390656 50.84104828086101),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_23dd,126006482,6482,14,6456,29034246,126,Fietsnetwerk Leiestreek,FIETS,Fietsen,,,POINT (3.47379037604342 50.81981100089433),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_23de,126006483,6483,8,6457,29033530,126,Fietsnetwerk Leiestreek,FIETS,Fietsen,,,POINT (3.4669913887021737 50.81688229547619),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_23df,126006484,6484,15,6458,29033847,126,Fietsnetwerk Leiestreek,FIETS,Fietsen,,,POINT (3.4959592626217457 50.81408504059758),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_23e0,126006485,6485,16,6459,29034508,126,Fietsnetwerk Leiestreek,FIETS,Fietsen,,,POINT (3.517934594472037 50.79784802572308),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_23e1,126006486,6486,19,6460,29033953,126,Fietsnetwerk Leiestreek,FIETS,Fietsen,,,POINT (3.503231881980081 50.79505681601832),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_23e2,126006489,6489,17,6463,29034032,126,Fietsnetwerk Leiestreek,FIETS,Fietsen,,,POINT (3.4895021530856467 50.786958861873835),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_23e3,127006490,6490,21,6464,29034363,127,Fietsnetwerk Westhoek,FIETS,Fietsen,,,POINT (2.9362372892996733 50.92752702818662),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_23e4,127006491,6491,51,6465,29034434,127,Fietsnetwerk Westhoek,FIETS,Fietsen,,,POINT (2.963575354818404 50.94460351861965),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_23e5,127006492,6492,50,6466,29034566,127,Fietsnetwerk Westhoek,FIETS,Fietsen,,,POINT (2.985803416750528 50.95732840544829),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_23e6,127006494,6494,27,6468,29033639,127,Fietsnetwerk Westhoek,FIETS,Fietsen,,,POINT (2.920583625636408 50.91350790725116),NETWERK
