XCoord;YCoord;FID;NETWERKID;PID;STATUS;STARTCODE;ENDCODE
297784,51723900;6561479,14367959;983;0; ;NEW;QE;YW
296610,11646636;6557966,44262094;984;0; ;NEW;QC;Y0
297891,12139005;6555929,63632519;985;0; ;NEW;Y0;YP
299458,60727121;6555274,62197056;986;0; ;NEW;YP;Q4
296347,47019709;6555313,62065156;987;0; ;NEW;Y0;Y3
294264,57546131;6555749,02049062;988;0; ;NEW;Y1;Y4
294999,37518003;6558402,25570887;989;0; ;NEW;QB;Y1
293331,79584708;6557190,51808846;990;0; ;NEW;Y1;Y2
292180,24444491;6559615,49588876;991;0; ;NEW;Y2;Y6
290219,86873715;6562132,23340027;992;0; ;NEW;Y6;Y7
291699,73497399;6562825,15545917;993;0; ;NEW;Y6;QG
296541,22593780;6562877,74242015;994;0; ;NEW;YZ;YX
296267,73177996;6560751,82737584;995;0; ;NEW;YZ;QD
298031,79724681;6564770,69309903;996;0; ;NEW;YX;QA
295362,81923219;6563515,18422446;997;0; ;NEW;P9;YZ
293601,83299318;6564339,37975557;998;0; ;NEW;P9;QF
298371,69290262;6566430,99017868;999;0; ;NEW;QA;ZA
299716,56756399;6567457,70193738;1000;0; ;NEW;ZA;QT
300829,75267958;6565957,99145665;1001;0; ;NEW;ZA;ZB
303115,03660056;6564046,33296513;1002;0; ;NEW;ZB;YU
306854,49675828;6564596,51056629;1003;0; ;NEW;Q8;YT
302309,49702642;6567339,44284059;1004;0; ;NEW;QS;ZB
302421,20665565;6569281,17062860;1005;0; ;NEW;QR;ZC
305809,27224944;6568564,34663839;1006;0; ;NEW;ZC;YE
307615,89342942;6571424,59088721;1007;0; ;NEW;QP;YE
304512,09121236;6572240,63093223;1008;0; ;NEW;ZD;QQ
303527,83695941;6570397,04824966;1009;0; ;NEW;ZC;ZD
302800,77981454;6571182,27035200;1010;0; ;NEW;ZD;ZE
301347,78323842;6571020,89284557;1011;0; ;NEW;ZE;ZF
299620,41526644;6570722,02400795;1012;0; ;NEW;P7;ZF
301448,64879121;6574805,41731459;1013;0; ;NEW;ZG;QH
303163,85965668;6574735,83424370;1014;0; ;NEW;QJ;QH
299033,68162654;6573222,87622998;1015;0; ;NEW;ZG;P6
301997,28482283;6570243,85025123;1016;0; ;NEW;QR;ZE
300615,30160484;6572609,19957645;1017;0; ;NEW;ZF;ZG
291852,07783062;6566213,80600585;1018;0; ;NEW;P3;Y9
291779,10620201;6564495,71516688;1019;0; ;NEW;Y9;QF
290343,18220201;6565939,70557277;1020;0; ;NEW;Y9;Y8
291394,90681326;6570068,18024260;1021;0; ;NEW;P3;P4
310350,07978612;6577527,80331581;1022;0; ;NEW;QL;VG
289643,36209311;6574978,82951317;1023;0; ;NEW;ZH;ZI
291000,93579974;6577122,66139383;1024;0; ;NEW;ZH;ZJ
291540,93435356;6574849,03692499;1025;0; ;NEW;ZH;P4
292160,21069937;6577359,63646477;1026;0; ;NEW;ZH;JL
296004,25415141;6579900,66640009;1027;0; ;NEW;JK;ZK
297070,22666537;6581277,51706193;1028;0; ;NEW;ZK;JD
306957,05603389;6580703,69701644;1029;0; ;NEW;JG;U4
303531,51930554;6584433,38290157;1030;0; ;NEW;UW;JE
294861,22402669;6583501,82068404;1031;0; ;NEW;UH;ZK
290430,35283789;6581527,95468402;1032;0; ;NEW;ZL;ZM
290055,90758774;6585646,33953199;1033;0; ;NEW;UG;ZN
287394,21205944;6587916,37805947;1034;0; ;NEW;ZO;UF
283730,24900752;6593354,62112220;1035;0; ;NEW;T7;ZQ
285409,16010669;6590562,79286013;1036;0; ;NEW;T9;ZP
299928,70904187;6608269,72417766;1037;0; ;NEW;FG;ZR
300858,64721427;6606829,85566000;1038;0; ;NEW;FF;ZR
304031,51211535;6608407,44165902;1039;0; ;NEW;ZR;G3
295201,96587818;6608673,56072395;1040;0; ;NEW;UE;ZS
297091,84721824;6608811,57625118;1041;0; ;NEW;ZS;FG
296126,19098223;6609778,41348321;1042;0; ;NEW;ZS;ZT
291573,05303802;6608374,81541372;1043;0; ;NEW;T2;ZU
293400,28578957;6608989,85100688;1044;0; ;NEW;ZU;EP
294542,95740870;6609728,98358153;1045;0; ;NEW;ZU;ZT
297974,39928588;6611662,40803120;1046;0; ;NEW;ZT;ZV
300748,90238538;6612573,11582810;1047;0; ;NEW;ZV;ZW
299809,41096439;6610455,57798245;1048;0; ;NEW;FG;ZW
302468,65709740;6612515,19946869;1049;0; ;NEW;ZW;GU
301887,66129690;6614107,29264964;1050;0; ;NEW;ZV;ZX
303827,95191587;6614362,75490274;1051;0; ;NEW;ZX;GU
305745,29759716;6615239,11827436;1052;0; ;NEW;ZX;G7
309950,77010936;6618980,65281233;1053;0; ;NEW;G7;ZY
313621,31064081;6619843,79764219;1054;0; ;NEW;ZY;ZZ
312980,88729557;6617271,53695955;1055;0; ;NEW;ZZ;HE
313270,36739487;6610126,92638386;1056;0; ;NEW;VK;HN
318201,76413831;6619251,41020798;1057;0; ;NEW;Z0;HJ
317609,95043946;6620709,85739875;1058;0; ;NEW;Z0;AH
315630,82615941;6619630,43482326;1059;0; ;NEW;ZZ;Z0
314979,60224596;6622096,28543822;1060;0; ;NEW;Z1;HG
317519,27164670;6622110,71889231;1061;0; ;NEW;Z1;AH
317402,66325300;6623881,33642806;1062;0; ;NEW;Z1;Z2
318377,35565217;6624681,72566996;1063;0; ;NEW;Z2;T0
313199,01982220;6621225,19228456;1064;0; ;NEW;ZY;HG
323860,80066951;6619047,15074777;1065;0; ;NEW;HI;AC
335261,32473593;6551490,55042084;1066;0; ;NEW;XB;Z4
292584,49280441;6556668,72423226;1067;0; ;NEW;Y2;Y5
283172,48708768;6597851,45064756;1068;0; ;NEW;Z5;T6
391983,78907022;6553402,63022057;1069;0; ;MIS;OG;TS
316656,88915735;6595922,38314280;1070;0; ;NEW;IB;VI
317468,67047140;6594819,44765612;1071;0; ;NEW;VI;IC
332582,69370260;6591587,51987791;1072;0; ;NEW;Z6;Z7
330639,20477658;6592602,60836109;1073;0; ;NEW;NQ;Z7
333578,03504455;6591206,43516482;1074;0; ;NEW;Z6;VO
334422,76075579;6592717,91919937;1075;0; ;NEW;NP;Z7
330493,62218691;6591549,39751031;1076;0; ;NEW;Z7;Z8
330460,24091847;6591173,26202351;1077;0; ;NEW;Z8;VP
328853,80765397;6591563,72261993;1078;0; ;NEW;Z8;Z9
335701,23583005;6547690,83909762;1079;0; ;NEW;0A;0B
336754,71278015;6549658,30597841;1080;0; ;NEW;Z4;0A
338107,63201093;6548557,23168207;1081;0; ;NEW;0A;NG
341765,72535134;6552937,22485847;1082;0; ;NEW;M6;0D
341819,34670422;6549164,66354420;1083;0; ;NEW;NG;0D
345161,91863110;6551347,10655137;1084;0; ;NEW;0D;NE
347039,89682254;6551683,23366609;1085;0; ;NEW;NE;0E
342987,37759058;6549305,88901280;1086;0; ;NEW;0A;0E
344619,54498598;6556157,44753883;1087;0; ;NEW;0F;0G
342527,56559838;6554919,68003085;1088;0; ;NEW;M6;0F
344955,71993455;6554141,47210265;1089;0; ;NEW;0F;M7
346625,32564685;6556686,55341638;1090;0; ;NEW;0G;M8
345683,63272771;6558464,09909386;1091;0; ;NEW;M9;0G
342695,96360463;6563825,15519103;1092;0; ;NEW;W4;MU
347588,16449055;6561298,19768384;1093;0; ;NEW;0H;M1
349457,78146388;6563225,69041250;1094;0; ;NEW;0H;0I
349576,61522335;6566262,95562213;1095;0; ;NEW;LM;0I
344317,61608820;6567910,94743351;1096;0; ;NEW;LF;0J
342724,76419944;6566701,77358903;1097;0; ;NEW;0J;LG
341254,60054813;6568593,51485359;1098;0; ;NEW;W7;0J
343762,86276079;6575268,47548220;1099;0; ;NEW;0K;WR
343220,28299455;6573510,17035007;1100;0; ;NEW;0K;W8
345488,85715478;6574002,88433890;1101;0; ;NEW;0K;KZ
347984,55403404;6565912,62501146;1102;0; ;NEW;LN;0H
348179,87843353;6582250,04617554;1103;0; ;NEW;WP;0L
349147,51822577;6580304,73555411;1104;0; ;NEW;0L;0T
348331,70677862;6579545,86747410;1105;0; ;NEW;0L;0M
348349,65077660;6579217,99517102;1106;0; ;NEW;0M;0O
348531,50504886;6578663,96119257;1107;0; ;NEW;0O;0P
348235,78766341;6578757,94927706;1108;0; ;NEW;0R;0O
347797,17509985;6578430,69990571;1109;0; ;NEW;0R;0S
347918,41388935;6579414,73892519;1110;0; ;NEW;0M;0N
347844,93219280;6578847,43457257;1111;0; ;NEW;0N;0R
346159,64891707;6579529,33885562;1112;0; ;NEW;0N;KQ
349467,73163096;6582388,20999228;1113;0; ;NEW;WP;0T
350063,86722599;6579827,65477937;1114;0; ;NEW;0T;K0
349588,89311379;6578683,00799260;1115;0; ;NEW;0P;K0
348696,93997842;6578307,54739650;1116;0; ;NEW;0P;KX
348039,79654489;6578436,83010576;1117;0; ;NEW;KT;0R
347962,28712659;6578207,93435766;1118;0; ;NEW;KT;0Q
350308,62990630;6578020,68629869;1119;0; ;NEW;KX;KW
349894,16694691;6577461,08681354;1120;0; ;NEW;KX;0V
351287,04541618;6577249,57737959;1121;0; ;NEW;KW;0V
346228,65667591;6576634,21800493;1122;0; ;NEW;0S;0K
348120,38004363;6576058,52155545;1123;0; ;NEW;0Q;KU
351238,91786253;6576453,58513551;1124;0; ;NEW;0V;KV
352101,64854310;6578037,81714791;1125;0; ;MIS;KW;K1
354564,98482994;6575834,42247285;1126;0; ;NEW;KW;0W
357586,65885636;6574201,46975414;1127;0; ;NEW;0W;LJ
356025,50982899;6573434,99648492;1128;0; ;NEW;0X;0W
347731,84493852;6578211,56856830;1129;0; ;NEW;0Q;0S
321835,11865783;6587990,35314434;1130;0; ;MIS;J1;KA
323067,27956732;6551818,86574732;1131;0; ;MIS;RZ;RX
322436,74524043;6549240,31914095;1132;0; ;MIS;RZ;RY
320121,68325681;6552561,11756835;1133;0; ;MIS;RZ;R0
315026,11731922;6603623,33376373;1134;0; ;MIS;6R;IT
315965,62691261;6623123,32251817;1135;0; ;MIS;HG;T0
359718,13324093;6574102,14820565;1136;0; ;NEW;LJ;LS
358779,56564263;6574077,44976318;1137;0; ;NEW;LO;0U
359593,17003453;6574472,73492767;1138;0; ;NEW;0U;YY
355885,53823548;6571978,46739484;1139;0; ;NEW;LK;0X
354360,55542486;6571183,50295598;1140;0; ;NEW;0X;LL
362307,10482865;6570238,16916618;1141;0; ;NEW;LQ;WN
360426,54702693;6572209,11810008;1142;0; ;NEW;0U;WN
362097,52740069;6572363,12152043;1143;0; ;NEW;WN;LR
350214,92971731;6575276,00883889;1144;0; ;NEW;KU;KV
357464,99297551;6572964,58783664;1145;0; ;NEW;LK;LO
360939,89712629;6574628,71672322;1146;0; ;NEW;YY;LS
359957,00245659;6575904,43579865;1147;0; ;NEW;0Y;YY
359614,15424746;6577814,15586046;1148;0; ;NEW;K7;0Y
358805,84043845;6581556,07138769;1149;0; ;MIS;K2;0Z
356715,10835933;6583734,05463780;1150;0; ;NEW;GK;0Z
359896,05097121;6583264,50408916;1151;0; ;NEW;0Z;00
360406,94608893;6581272,16085850;1152;0; ;NEW;K7;00
363279,27010593;6583985,14093351;1153;0; ;NEW;00;GR
367195,01390162;6583601,45860636;1154;0; ;NEW;KM;GR
372870,75865526;6582580,15710508;1155;0; ;NEW;KL;KK
372295,31604429;6586525,18203311;1156;0; ;NEW;01;KD
375047,17617526;6585525,20271183;1157;0; ;NEW;01;02
374125,28068366;6584659,23788856;1158;0; ;NEW;KK;01
376470,91388157;6585680,78382016;1159;0; ;NEW;02;03
377280,24722174;6585276,74047639;1160;0; ;NEW;KI;03
379307,09027512;6586571,52506316;1161;0; ;NEW;03;6Q
381431,07401047;6586799,25973813;1162;0; ;NEW;04;05
380299,38015902;6585433,08084231;1163;0; ;NEW;K8;05
383147,31079081;6585066,30644752;1164;0; ;NEW;05;S5
379939,98193542;6583418,63896072;1165;0; ;NEW;K8;06
380518,45320671;6581620,85920757;1166;0; ;NEW;06;07
383132,60228170;6582341,54884518;1167;0; ;NEW;06;S7
379344,23801739;6578065,37675670;1168;0; ;NEW;08;09
380242,24857714;6580892,81299362;1169;0; ;NEW;07;08
379278,94871994;6581215,32199619;1170;0; ;NEW;LB;07
376532,94609362;6579766,65209000;1171;0; ;NEW;LC;LB
381834,34757891;6578730,97833498;1172;0; ;NEW;08;MF
380641,65117317;6573563,01671275;1173;0; ;NEW;MA;MD
378915,06565305;6571993,74771794;1174;0; ;NEW;MA;MI
383680,35715921;6576812,41591239;1175;0; ;NEW;TZ;TB
380303,46310931;6575489,90155058;1176;0; ;NEW;09;ME
377472,83740177;6576446,71163828;1177;0; ;NEW;09;MC
369071,88752179;6578529,86013411;1178;0; ;NEW;1D;K3
